time,ax,ay,az,atotal
2022-11-20 11:53:34.8600,-0.07,-0.1,0.04,0.12
2022-11-20 11:53:34.8700,0.11,-0.08,-0.06,0.14
2022-11-20 11:53:34.8800,0.26,0.12,-0.22,0.36
2022-11-20 11:53:34.8900,0.32,0.32,-0.3,0.54
2022-11-20 11:53:34.9000,0.29,0.27,-0.39,0.55
2022-11-20 11:53:34.9100,0.17,0.01,-0.54,0.56
2022-11-20 11:53:34.9410,-0.06,-0.18,-0.57,0.6
2022-11-20 11:53:34.9430,-0.25,-0.18,-0.44,0.53
2022-11-20 11:53:34.9430,-0.36,-0.07,-0.28,0.46
2022-11-20 11:53:34.9510,-0.33,0.11,-0.15,0.37
2022-11-20 11:53:34.9600,-0.2,0.2,-0.1,0.3
2022-11-20 11:53:34.9700,-0.09,0.12,-0.12,0.19
2022-11-20 11:53:34.9790,-0.06,-0.01,-0.23,0.23
2022-11-20 11:53:34.9890,-0.06,-0.06,-0.3,0.31
2022-11-20 11:53:34.9990,-0.07,0.07,-0.3,0.31
2022-11-20 11:53:35.0090,-0.02,0.22,-0.33,0.39
2022-11-20 11:53:35.0400,0.1,0.12,-0.21,0.26
2022-11-20 11:53:35.0420,0.12,-0.17,-0.23,0.31
2022-11-20 11:53:35.0430,0.03,-0.25,-0.21,0.32
2022-11-20 11:53:35.0510,-0.04,-0.08,-0.14,0.16
2022-11-20 11:53:35.0590,-0.11,0.01,-0.12,0.16
2022-11-20 11:53:35.0690,-0.2,-0.01,-0.14,0.24
2022-11-20 11:53:35.0790,-0.31,-0.03,-0.34,0.46
2022-11-20 11:53:35.0890,-0.41,0.08,-0.43,0.59
2022-11-20 11:53:35.0990,-0.38,0.15,-0.14,0.43
2022-11-20 11:53:35.1090,-0.19,-0.05,0.11,0.22
2022-11-20 11:53:35.1460,0.16,-0.28,0.21,0.38
2022-11-20 11:53:35.1470,0.4,-0.15,0.17,0.45
2022-11-20 11:53:35.1480,0.4,0.13,0.14,0.44
2022-11-20 11:53:35.1690,0.2,0.23,0.18,0.35
2022-11-20 11:53:35.1700,0.0,0.07,0.09,0.11
2022-11-20 11:53:35.1810,0.09,-0.1,0.04,0.14
2022-11-20 11:53:35.1820,0.33,-0.17,-0.02,0.37
